sample    	read_local_address                                             	contig_local_address                                             	fwd                                                                     	rev                                                                     	contigs                                         	Date      	Depth 	Ocean   	Location	Lon      	Lat       	cruise_id	cruise_station
SRR5788028	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788028/SRR5788028_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788028/SRR5788028_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788028	2010-10-20	51.1  	Atlantic	GA10    	-32.495  	-157.9945 	D357     	2
SRR5788029	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788029/SRR5788029_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788029/SRR5788029_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788029	2010-10-20	61.4  	Atlantic	GA10    	-32.495  	-157.9945 	D357     	2
SRR5788030	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788030/SRR5788030_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788030/SRR5788030_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788030	2010-10-20	6.4   	Atlantic	GA10    	-32.495  	-168.002  	D357     	2
SRR5788031	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788031/SRR5788031_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788031/SRR5788031_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788031	2010-10-20	21.3  	Atlantic	GA10    	-32.495  	-168.002  	D357     	2
SRR5788032	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788032/SRR5788032_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788032/SRR5788032_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788032	2010-10-19	51.4  	Atlantic	GA10    	-32.49567	-151.00067	D357     	1
SRR5788033	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788033/SRR5788033_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788033/SRR5788033_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788033	2010-10-19	60.9  	Atlantic	GA10    	-32.49567	-151.00067	D357     	1
SRR5788034	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788034/SRR5788034_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788034/SRR5788034_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788034	2010-10-23	10    	Atlantic	GA10    	-32.49567	-151.00067	D357     	3
SRR5788035	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788035/SRR5788035_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788035/SRR5788035_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788035	2010-10-23	21.1  	Atlantic	GA10    	-32.49567	-151.00067	D357     	3
SRR5788036	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788036/SRR5788036_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788036/SRR5788036_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788036	2011-12-03	374.3 	Atlantic	GA03    	-32.49567	-164.99233	KN204    	20
SRR5788037	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788037/SRR5788037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788037/SRR5788037_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788037	2011-05-19	15    	Pacific 	GP13    	-32.49567	-164.99233	SS2011   	11
SRR5788038	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788038/SRR5788038_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788038/SRR5788038_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788038	2011-05-19	30    	Pacific 	GP13    	-32.49567	-164.99233	SS2011   	11
SRR5788039	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788039/SRR5788039_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788039/SRR5788039_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788039	2011-05-17	75    	Pacific 	GP13    	-32.49567	-164.99233	SS2011   	7
SRR5788040	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788040/SRR5788040_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788040/SRR5788040_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788040	2011-05-17	100   	Pacific 	GP13    	-32.49567	-164.99233	SS2011   	7
SRR5788041	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788041/SRR5788041_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788041/SRR5788041_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788041	2011-05-19	100   	Pacific 	GP13    	-32.49567	-164.99233	SS2011   	11
SRR5788042	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788042/SRR5788042_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788042/SRR5788042_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788042	2011-05-21	15    	Pacific 	GP13    	-32.49667	-170.99533	SS2011   	15
SRR5788043	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788043/SRR5788043_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788043/SRR5788043_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788043	2011-05-19	50    	Pacific 	GP13    	-32.49667	-170.99533	SS2011   	11
SRR5788044	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788044/SRR5788044_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788044/SRR5788044_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788044	2011-05-19	75    	Pacific 	GP13    	-32.49667	-170.99533	SS2011   	11
SRR5788045	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788045/SRR5788045_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788045/SRR5788045_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788045	2011-05-21	30    	Pacific 	GP13    	-32.49667	-170.99533	SS2011   	15
SRR5788046	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788046/SRR5788046_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788046/SRR5788046_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788046	2011-05-21	50    	Pacific 	GP13    	-32.49667	-170.99533	SS2011   	15
SRR5788047	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788047/SRR5788047_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788047/SRR5788047_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788047	2011-03-11	10    	Atlantic	GA02    	-32.49717	-167.00217	JC057    	6
SRR5788048	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788048/SRR5788048_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788048/SRR5788048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788048	2011-03-10	150   	Atlantic	GA02    	-32.49717	-167.00217	JC057    	5
SRR5788049	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788049/SRR5788049_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788049/SRR5788049_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788049	2011-06-18	77    	Pacific 	GP13    	-32.49717	-167.00217	TAN1109  	GT17
SRR5788050	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788050/SRR5788050_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788050/SRR5788050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788050	2011-06-18	102   	Pacific 	GP13    	-32.49717	-167.00217	TAN1109  	GT17
SRR5788051	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788051/SRR5788051_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788051/SRR5788051_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788051	2011-06-18	31    	Pacific 	GP13    	-32.49717	-167.00217	TAN1109  	GT17
SRR5788052	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788052/SRR5788052_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788052/SRR5788052_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788052	2011-06-18	52    	Pacific 	GP13    	-32.49783	-160.99283	TAN1109  	GT17
SRR5788053	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788053/SRR5788053_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788053/SRR5788053_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788053	2011-06-18	102   	Pacific 	GP13    	-32.49783	-160.99283	TAN1109  	GT16
SRR5788054	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788054/SRR5788054_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788054/SRR5788054_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788054	2011-06-18	15    	Pacific 	GP13    	-32.49783	-160.99283	TAN1109  	GT17
SRR5788055	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788055/SRR5788055_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788055/SRR5788055_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788055	2011-06-18	49    	Pacific 	GP13    	-32.49783	-160.99283	TAN1109  	GT16
SRR5788056	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788056/SRR5788056_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788056/SRR5788056_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788056	2011-06-18	76    	Pacific 	GP13    	-32.49783	-160.99283	TAN1109  	GT16
SRR5788057	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788057/SRR5788057_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788057/SRR5788057_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788057	2011-06-14	76    	Pacific 	GP13    	-32.4985 	-165.99883	TAN1109  	GT9
SRR5788058	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788058/SRR5788058_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788058/SRR5788058_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788058	2011-06-14	102   	Pacific 	GP13    	-32.4985 	-165.99883	TAN1109  	GT9
SRR5788059	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788059/SRR5788059_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788059/SRR5788059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788059	2011-03-10	50    	Atlantic	GA02    	-32.4985 	-165.99883	JC057    	5
SRR5788060	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788060/SRR5788060_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788060/SRR5788060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788060	2011-03-10	10    	Atlantic	GA02    	-32.4985 	-165.99883	JC057    	5
SRR5788061	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788061/SRR5788061_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788061/SRR5788061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788061	2011-12-03	74.3  	Atlantic	GA03    	-32.4985 	-165.99883	KN204    	20
SRR5788062	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788062/SRR5788062_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788062/SRR5788062_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788062	2011-12-03	99.7  	Atlantic	GA03    	-32.499  	-169.00233	KN204    	20
SRR5788063	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788063/SRR5788063_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788063/SRR5788063_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788063	2011-11-10	108.8 	Atlantic	GA03    	-32.499  	-169.00233	KN204    	3
SRR5788064	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788064/SRR5788064_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788064/SRR5788064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788064	2011-11-10	135.6 	Atlantic	GA03    	-32.499  	-169.00233	KN204    	3
SRR5788065	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788065/SRR5788065_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788065/SRR5788065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788065	2011-11-10	61.2  	Atlantic	GA03    	-32.499  	-169.00233	KN204    	3
SRR5788066	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788066/SRR5788066_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788066/SRR5788066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788066	2011-11-10	86.4  	Atlantic	GA03    	-32.499  	-169.00233	KN204    	3
SRR5788067	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788067/SRR5788067_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/007/SRR5788067/SRR5788067_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/007/SRR5788067	2011-11-10	288.8 	Atlantic	GA03    	-32.4995 	-154.99933	KN204    	3
SRR5788068	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788068/SRR5788068_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/008/SRR5788068/SRR5788068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/008/SRR5788068	2011-12-03	39.9  	Atlantic	GA03    	-32.4995 	-154.99933	KN204    	20
SRR5788069	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788069/SRR5788069_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/009/SRR5788069/SRR5788069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/009/SRR5788069	2011-11-10	186.5 	Atlantic	GA03    	-32.4995 	-154.99933	KN204    	3
SRR5788070	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788070/SRR5788070_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/000/SRR5788070/SRR5788070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/000/SRR5788070	2011-11-10	234.7 	Atlantic	GA03    	-32.4995 	-154.99933	KN204    	3
SRR5788071	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788071/SRR5788071_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/001/SRR5788071/SRR5788071_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/001/SRR5788071	2010-11-15	91.5  	Atlantic	GA10    	-32.4995 	-154.99933	D357     	11
SRR5788072	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788072/SRR5788072_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/002/SRR5788072/SRR5788072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/002/SRR5788072	2010-11-15	121.1 	Atlantic	GA10    	-32.5    	-176      	D357     	11
SRR5788073	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788073/SRR5788073_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/003/SRR5788073/SRR5788073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/003/SRR5788073	2010-11-12	80.9  	Atlantic	GA10    	-32.5    	-170      	D357     	3
SRR5788074	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788074/SRR5788074_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/004/SRR5788074/SRR5788074_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/004/SRR5788074	2010-11-12	100.9 	Atlantic	GA10    	-32.5    	-170      	D357     	3
SRR5788075	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788075/SRR5788075_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/005/SRR5788075/SRR5788075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/005/SRR5788075	2010-11-12	40.7  	Atlantic	GA10    	-32.5    	-172      	D357     	3
SRR5788076	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/reads	/gpfs/ts0/home/bt273/BIOS-SCOPE/metag/shared_store/biller/contigs	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788076/SRR5788076_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR578/006/SRR5788076/SRR5788076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR578/006/SRR5788076	2010-11-12	61.5  	Atlantic	GA10    	-32.5    	-172      	D357     	3
